invoiceId,issuerId,receiverId,amount,issueDate,paymentDate
34429,142,17,87203,2022-08-28,2022-10-18
34430,142,7,13639,2022-08-28,2022-08-28
34431,78,17,100073,2022-08-28,2022-10-26
34432,14,2,20972,2022-08-28,2022-08-28
34433,120,7,1096,2022-08-28,2022-11-07
34434,78,17,95514,2022-08-28,2022-08-28
34435,78,2,116412,2022-08-28,2022-11-08
34436,91,17,54096,2022-08-28,2022-10-13
34437,14,2,17695,2022-08-28,2022-11-14
34438,78,1,6804,2022-08-28,2022-10-04
34439,142,12,9536,2022-08-28,2022-10-09
34440,14,2,8790,2022-08-28,2022-10-29
34441,78,2,82942,2022-08-28,2022-10-07
34442,2,2,4309,2022-08-28,2022-11-23
34443,91,17,59596,2022-08-28,2022-11-11
34444,91,2,36337,2022-08-28,2022-09-29
34445,142,17,256833,2022-08-28,2022-11-04
34446,78,2,76011,2022-08-28,2022-11-11
34447,78,17,622472,2022-08-28,2022-10-25
34448,78,8,42789,2022-08-28,2022-10-15
34449,142,17,209396,2022-08-28,2022-10-26
34450,91,2,24432,2022-08-28,2022-08-28
34451,14,17,29532,2022-08-28,2022-08-28
34452,142,7,16038,2022-08-28,2022-11-20
34453,83,17,1052,2022-08-28,2022-11-02
34454,142,17,218234,2022-08-28,2022-11-02
34455,91,2,33189,2022-08-28,2022-10-03
34456,142,2,40892,2022-08-28,2022-10-14
34457,120,2,2467,2022-08-28,2022-10-25
34458,78,17,132058,2022-08-28,2022-10-11
34459,142,8,20599,2022-08-28,2022-10-02
34460,142,17,87825,2022-08-28,2022-08-28
34461,142,12,4455,2022-08-28,2022-08-28
34462,142,17,74662,2022-08-28,2022-10-30
34463,17,2,2934,2022-08-28,2022-11-04
34464,78,2,213498,2022-08-28,2022-08-28
34465,49,12,1274,2022-08-28,2022-08-28
34466,91,17,58684,2022-08-28,2022-10-10
34467,17,17,7683,2022-08-28,2022-10-30
34468,142,17,80337,2022-08-28,2022-10-22
34469,78,8,21089,2022-08-29,2022-08-29
34470,78,17,146397,2022-08-29,2022-11-09
34471,49,17,3594,2022-08-29,2022-11-21
34472,91,17,55918,2022-08-29,2022-08-29
34473,70,17,4216,2022-08-29,2022-11-03
34474,142,2,46696,2022-08-29,2022-11-20
34475,78,32,7052,2022-08-29,2022-08-29
34476,78,32,15530,2022-08-29,2022-10-13
34477,17,17,5137,2022-08-29,2022-08-29
34478,120,17,4913,2022-08-29,2022-11-10
34479,78,17,510388,2022-08-29,2022-08-29
34480,78,17,213943,2022-08-29,2022-11-03
34481,78,17,118318,2022-08-29,2022-11-10
34482,78,17,173526,2022-08-29,2022-08-29
34483,78,17,120399,2022-08-29,2022-11-15
34484,78,17,272239,2022-08-29,2022-08-29
34485,49,17,4315,2022-08-29,2022-08-29
34486,78,8,36919,2022-08-29,2022-11-09
34487,65,8,1761,2022-08-29,2022-10-04
34488,142,40,2314,2022-08-29,2022-08-29
34489,78,2,81626,2022-08-29,2022-08-29
34490,91,17,133491,2022-08-29,2022-08-29
34491,78,17,108772,2022-08-29,2022-10-07
34492,142,17,318479,2022-08-29,2022-10-16
34493,78,2,80696,2022-08-29,2022-08-29
34494,78,17,126141,2022-08-29,2022-08-29
34495,91,17,516203,2022-08-29,2022-10-08
34496,78,17,107940,2022-08-29,2022-08-29
34497,78,2,47649,2022-08-29,2022-11-03
34498,78,17,160814,2022-08-29,2022-10-07
34499,91,17,42562,2022-08-29,2022-10-31
34500,78,2,101196,2022-08-29,2022-11-26
34501,78,2,60700,2022-08-29,2022-11-11
34502,142,17,124663,2022-08-29,2022-08-29
34503,91,17,45455,2022-08-29,2022-08-29
34504,17,2,8914,2022-08-29,2022-10-09
34505,2,2,3243,2022-08-29,2022-08-29
34506,78,8,19427,2022-08-29,2022-10-17
34507,78,17,109496,2022-08-29,2022-10-18
34508,78,8,19924,2022-08-29,2022-10-17
34509,91,7,10951,2022-08-29,2022-10-01
34510,78,17,178683,2022-08-29,2022-11-21
34511,78,2,102587,2022-08-29,2022-11-06
34512,142,2,39666,2022-08-29,2022-11-27
34513,78,2,119928,2022-08-29,2022-10-23
34514,78,8,17281,2022-08-29,2022-11-11
34515,78,7,16195,2022-08-29,2022-08-29
34516,78,8,20486,2022-08-29,2022-11-05
34517,123,8,1872,2022-08-29,2022-11-07
34518,78,2,79251,2022-08-29,2022-08-29
34519,78,7,21715,2022-08-29,2022-10-15
34520,17,17,6312,2022-08-29,2022-08-29
34521,78,17,185663,2022-08-29,2022-11-21
34522,142,17,98319,2022-08-29,2022-11-10
34523,18,2,1112,2022-08-29,2022-11-05
34524,91,2,39305,2022-08-29,2022-08-29
34525,142,32,5464,2022-08-29,2022-10-05
34526,78,17,148252,2022-08-29,2022-11-04
34527,78,17,142503,2022-08-29,2022-08-29
34528,91,17,54761,2022-08-29,2022-08-29
34529,142,17,143078,2022-08-29,2022-08-29
34530,14,17,19322,2022-08-29,2022-08-29
34531,78,17,124690,2022-08-29,2022-09-30
34532,142,12,4471,2022-08-29,2022-10-31
34533,78,8,24434,2022-08-29,2022-08-29
34534,78,2,44946,2022-08-29,2022-11-11
34535,70,17,4683,2022-08-29,2022-10-22
34536,78,17,284375,2022-08-29,2022-08-29
34537,142,2,63287,2022-08-29,2022-11-04
34538,142,17,89202,2022-08-29,2022-11-14
34539,142,2,51722,2022-08-29,2022-11-12
34540,78,7,17766,2022-08-29,2022-10-17
34541,78,12,17449,2022-08-29,2022-10-28
34542,91,17,40708,2022-08-29,2022-10-03
34543,91,32,4108,2022-08-29,2022-08-29
34544,14,7,7809,2022-08-29,2022-10-11
34545,78,17,168067,2022-08-29,2022-08-29
34546,142,17,1326382,2022-08-29,2022-11-27
34547,142,17,174806,2022-08-29,2022-08-29
34548,78,17,125820,2022-08-29,2022-08-29
34549,142,17,213633,2022-08-29,2022-11-10
34550,78,8,17245,2022-08-29,2022-11-07
34551,91,17,67396,2022-08-29,2022-09-30
34552,127,17,6204,2022-08-29,2022-11-20
34553,78,7,38827,2022-08-29,2022-11-10
34554,142,17,154921,2022-08-29,2022-11-22
34555,78,7,64641,2022-08-29,2022-11-11
34556,78,8,22244,2022-08-29,2022-10-01
34557,142,24,2134,2022-08-29,2022-08-29
34558,87,2,1493,2022-08-29,2022-10-07
34559,78,12,5667,2022-08-29,2022-09-28
34560,78,2,55856,2022-08-29,2022-11-02
34561,78,0,5765,2022-08-29,2022-08-29
34562,142,17,267558,2022-08-29,2022-11-26
34563,142,17,272399,2022-08-29,2022-08-29
34564,78,32,8229,2022-08-29,2022-11-01
34565,29,2,1582,2022-08-29,2022-08-29
34566,70,2,1791,2022-08-29,2022-10-03
34567,65,2,5940,2022-08-29,2022-11-12
34568,142,12,23646,2022-08-29,2022-10-01
34569,91,2,38219,2022-08-29,2022-08-29
34570,142,2,41375,2022-08-29,2022-10-07
34571,78,17,122978,2022-08-29,2022-08-29
34572,91,2,57370,2022-08-29,2022-11-06
34573,78,1,39916,2022-08-29,2022-11-23
34574,91,7,7113,2022-08-29,2022-11-11
34575,91,17,76616,2022-08-29,2022-11-07
34576,78,17,157330,2022-08-29,2022-10-20
34577,91,17,1055738,2022-08-29,2022-11-24
34578,30,17,1028,2022-08-29,2022-08-29
34579,65,17,9405,2022-08-29,2022-11-22
34580,142,2,45897,2022-08-29,2022-11-04
34581,78,17,75384,2022-08-29,2022-11-26
34582,25,17,3605,2022-08-29,2022-08-29
34583,78,7,29990,2022-08-29,2022-11-12
34584,142,17,102780,2022-08-29,2022-11-16
34585,91,2,41941,2022-08-29,2022-10-14
34586,14,17,20930,2022-08-29,2022-10-20
34587,78,2,74656,2022-08-29,2022-10-04
34588,142,17,82654,2022-08-29,2022-08-29
34589,16,17,3634,2022-08-29,2022-10-17
34590,91,17,60034,2022-08-29,2022-11-01
34591,78,7,18427,2022-08-29,2022-10-13
34592,142,12,19730,2022-08-30,2022-11-06
34593,142,17,87697,2022-08-30,2022-10-30
34594,17,17,5563,2022-08-30,2022-11-27
34595,78,2,96248,2022-08-30,2022-10-04
34596,14,17,19477,2022-08-30,2022-10-16
34597,91,17,53938,2022-08-30,2022-10-03
34598,78,7,27423,2022-08-30,2022-11-23
34599,78,17,187092,2022-08-30,2022-10-23
34600,78,17,248322,2022-08-30,2022-10-08
34601,78,17,100999,2022-08-30,2022-10-25
34602,127,17,6715,2022-08-30,2022-11-14
34603,142,17,101806,2022-08-30,2022-10-06
34604,78,2,53448,2022-08-30,2022-08-30
34605,14,2,17192,2022-08-30,2022-10-25
34606,78,17,640902,2022-08-30,2022-08-30
34607,142,17,92490,2022-08-30,2022-11-08
34608,78,17,121008,2022-08-30,2022-10-31
34609,78,17,117415,2022-08-30,2022-08-30
34610,78,0,10799,2022-08-30,2022-10-25
34611,78,2,168769,2022-08-30,2022-10-17
34612,78,17,901933,2022-08-30,2022-11-14
34613,142,2,65769,2022-08-30,2022-10-17
34614,108,17,928,2022-08-30,2022-08-30
34615,91,2,471778,2022-08-30,2022-10-16
34616,78,17,131999,2022-08-30,2022-10-01
34617,91,17,84409,2022-08-30,2022-08-30
34618,17,2,4821,2022-08-30,2022-10-24
34619,142,12,9090,2022-08-30,2022-11-01
34620,78,32,6817,2022-08-30,2022-10-28
34621,18,17,1309,2022-08-30,2022-08-30
34622,78,2,85770,2022-08-30,2022-10-25
34623,29,17,2150,2022-08-30,2022-10-31
34624,25,17,2368,2022-08-30,2022-11-25
34625,142,8,111331,2022-08-30,2022-08-30
34626,142,17,300764,2022-08-30,2022-08-30
34627,78,17,203498,2022-08-30,2022-10-29
34628,25,17,2430,2022-08-30,2022-11-09
34629,78,5,1903,2022-08-30,2022-08-30
34630,142,2,43297,2022-08-30,2022-11-14
34631,78,17,118521,2022-08-30,2022-10-30
34632,142,17,69409,2022-08-30,2022-08-30
34633,78,2,51088,2022-08-30,2022-10-22
34634,142,2,83079,2022-08-30,2022-08-30
34635,120,17,3366,2022-08-30,2022-10-17
34636,78,17,190984,2022-08-30,2022-11-19
34637,78,17,191387,2022-08-30,2022-10-07
34638,96,17,1300,2022-08-30,2022-08-30
34639,78,7,15479,2022-08-30,2022-08-30
34640,78,17,106512,2022-08-30,2022-08-30
34641,78,2,69074,2022-08-30,2022-11-18
34642,91,17,471471,2022-08-30,2022-10-13
34643,142,17,148509,2022-08-30,2022-10-07
34644,127,17,10715,2022-08-30,2022-11-01
34645,142,17,108596,2022-08-30,2022-08-30
34646,130,17,4450,2022-08-30,2022-08-30
34647,78,2,64409,2022-08-30,2022-08-30
34648,91,0,2545,2022-08-30,2022-10-09
34649,142,7,13593,2022-08-30,2022-08-30
34650,78,17,227540,2022-08-30,2022-10-02
34651,91,17,317978,2022-08-30,2022-08-30
34652,14,12,1202,2022-08-30,2022-08-30
34653,91,17,46358,2022-08-30,2022-10-17
34654,91,17,64240,2022-08-30,2022-11-01
34655,142,17,132956,2022-08-30,2022-10-05
34656,78,17,161980,2022-08-30,2022-08-30
34657,78,17,207283,2022-08-30,2022-11-07
34658,142,17,133334,2022-08-30,2022-10-12
34659,78,17,94528,2022-08-30,2022-11-28
34660,91,2,21071,2022-08-30,2022-08-30
34661,93,17,6373,2022-08-30,2022-11-20
34662,14,2,16879,2022-08-30,2022-10-05
34663,91,17,115398,2022-08-30,2022-08-30
34664,14,17,17959,2022-08-30,2022-08-30
34665,78,7,17527,2022-08-30,2022-10-28
34666,78,17,253104,2022-08-30,2022-08-30
34667,142,17,99226,2022-08-30,2022-10-18
34668,142,8,15491,2022-08-30,2022-11-10
34669,2,17,3334,2022-08-30,2022-08-30
34670,78,2,66007,2022-08-30,2022-11-15
34671,78,17,232647,2022-08-30,2022-11-05
34672,91,0,3062,2022-08-30,2022-08-30
34673,78,2,60728,2022-08-30,2022-11-25
34674,78,32,11154,2022-08-30,2022-10-13
34675,78,17,295004,2022-08-30,2022-10-26
34676,14,17,36101,2022-08-30,2022-11-06
34677,91,2,39633,2022-08-30,2022-10-04
34678,142,17,138669,2022-08-30,2022-10-01
34679,78,17,162935,2022-08-30,2022-10-10
34680,142,8,16464,2022-08-30,2022-10-19
34681,91,2,24822,2022-08-30,2022-08-30
34682,49,17,7528,2022-08-30,2022-11-08
34683,142,17,118423,2022-08-30,2022-11-14
34684,14,17,23954,2022-08-30,2022-10-16
34685,93,17,8401,2022-08-30,2022-11-05
34686,91,17,49131,2022-08-30,2022-11-20
34687,78,17,214453,2022-08-30,2022-08-30
34688,127,2,3220,2022-08-30,2022-10-03
34689,78,17,207069,2022-08-30,2022-08-30
34690,142,17,104211,2022-08-30,2022-08-30
34691,142,2,73175,2022-08-30,2022-11-20
34692,78,2,71210,2022-08-30,2022-10-24
34693,120,2,2322,2022-08-30,2022-10-21
34694,78,2,66891,2022-08-30,2022-11-18
34695,142,24,3330,2022-08-30,2022-10-19
34696,142,17,289502,2022-08-30,2022-11-20
34697,142,17,87718,2022-08-30,2022-10-30
34698,78,2,136844,2022-08-30,2022-10-31
34699,142,40,2085,2022-08-30,2022-10-12
34700,78,2,231740,2022-08-30,2022-10-09
34701,78,2,60862,2022-08-30,2022-10-10
34702,142,17,86245,2022-08-30,2022-08-30
34703,91,17,56690,2022-08-30,2022-10-18
34704,93,17,4470,2022-08-31,2022-11-27
34705,78,2,174513,2022-08-31,2022-10-26
34706,78,17,115855,2022-08-31,2022-08-31
34707,78,17,857195,2022-08-31,2022-10-17
34708,91,17,94073,2022-08-31,2022-08-31
34709,142,17,82602,2022-08-31,2022-08-31
34710,78,17,111082,2022-08-31,2022-08-31
34711,78,17,116812,2022-08-31,2022-08-31
34712,78,17,211861,2022-08-31,2022-08-31
34713,78,17,126312,2022-08-31,2022-10-09
34714,78,7,18373,2022-08-31,2022-11-26
34715,91,17,58588,2022-08-31,2022-10-14
34716,142,17,78326,2022-08-31,2022-08-31
34717,142,8,15133,2022-08-31,2022-11-27
34718,78,17,106651,2022-08-31,2022-10-13
34719,78,17,216551,2022-08-31,2022-10-29
34720,130,17,1470,2022-08-31,2022-11-05
34721,14,2,14108,2022-08-31,2022-10-26
34722,93,17,8432,2022-08-31,2022-10-28
34723,78,2,183174,2022-08-31,2022-08-31
34724,78,17,136897,2022-08-31,2022-10-22
34725,78,17,167885,2022-08-31,2022-10-06
34726,91,8,11773,2022-08-31,2022-10-15
34727,78,17,213531,2022-08-31,2022-10-31
34728,142,17,140283,2022-08-31,2022-10-09
34729,78,2,58632,2022-08-31,2022-10-09
34730,91,2,38799,2022-08-31,2022-08-31
34731,78,17,204468,2022-08-31,2022-11-21
34732,70,17,4749,2022-08-31,2022-11-13
34733,14,17,58920,2022-08-31,2022-08-31
34734,78,17,166710,2022-08-31,2022-11-29
34735,142,17,96800,2022-08-31,2022-11-21
34736,122,2,1066,2022-08-31,2022-11-09
34737,17,2,5106,2022-08-31,2022-11-25
34738,142,2,44249,2022-08-31,2022-10-21
34739,91,2,22728,2022-08-31,2022-11-11
34740,142,17,94905,2022-08-31,2022-11-24
34741,91,17,57106,2022-08-31,2022-10-23
34742,70,8,5879,2022-08-31,2022-11-15
34743,65,17,5669,2022-08-31,2022-08-31
34744,91,2,43660,2022-08-31,2022-08-31
34745,142,17,108745,2022-08-31,2022-10-31
34746,142,17,144249,2022-08-31,2022-10-20
34747,78,17,284128,2022-08-31,2022-11-25
34748,142,12,4629,2022-08-31,2022-08-31
34749,78,7,30221,2022-08-31,2022-08-31
34750,142,2,43272,2022-08-31,2022-08-31
34751,78,32,11768,2022-08-31,2022-10-03
34752,91,2,48035,2022-08-31,2022-10-13
34753,78,8,18883,2022-08-31,2022-10-09
34754,91,2,21214,2022-08-31,2022-08-31
34755,78,17,139518,2022-08-31,2022-11-15
34756,78,8,19538,2022-08-31,2022-11-16
34757,91,17,44962,2022-08-31,2022-10-28
34758,91,2,40845,2022-08-31,2022-08-31
34759,78,17,137855,2022-08-31,2022-10-01
34760,78,17,323785,2022-08-31,2022-11-27
34761,78,17,257904,2022-08-31,2022-11-07
34762,78,17,159467,2022-08-31,2022-11-21
34763,78,17,103559,2022-08-31,2022-11-01
34764,78,8,62162,2022-08-31,2022-08-31
34765,142,17,195050,2022-08-31,2022-11-04
34766,142,2,61086,2022-08-31,2022-10-24
34767,78,1,10765,2022-08-31,2022-10-01
34768,142,17,81632,2022-08-31,2022-10-09
34769,91,7,7470,2022-08-31,2022-08-31
34770,91,2,23889,2022-08-31,2022-10-14
34771,142,2,38115,2022-08-31,2022-09-30
34772,2,2,2567,2022-08-31,2022-11-27
34773,142,2,59044,2022-08-31,2022-11-20
34774,91,2,23752,2022-08-31,2022-10-08
34775,78,17,88714,2022-08-31,2022-08-31
34776,142,17,102045,2022-08-31,2022-11-22
34777,142,2,70497,2022-08-31,2022-11-17
34778,130,17,1765,2022-08-31,2022-10-30
34779,100,2,1718,2022-08-31,2022-08-31
34780,17,17,5595,2022-08-31,2022-11-16
34781,65,2,4080,2022-08-31,2022-08-31
34782,70,17,3605,2022-08-31,2022-08-31
34783,91,17,55734,2022-08-31,2022-08-31
34784,142,2,47639,2022-08-31,2022-10-16
34785,65,2,14214,2022-08-31,2022-11-26
34786,91,2,25931,2022-08-31,2022-08-31
34787,78,2,111991,2022-08-31,2022-08-31
34788,93,17,7984,2022-08-31,2022-11-18
34789,78,17,176156,2022-08-31,2022-10-15
34790,70,17,5758,2022-08-31,2022-10-30
34791,93,17,6349,2022-08-31,2022-11-17
34792,142,17,581179,2022-08-31,2022-08-31
34793,91,17,61407,2022-08-31,2022-11-05
34794,78,2,68124,2022-08-31,2022-08-31
34795,85,4,112,2022-08-31,2022-08-31
34796,78,2,153986,2022-08-31,2022-11-13
34797,142,8,111952,2022-08-31,2022-11-13
34798,86,17,6614,2022-08-31,2022-11-26
34799,78,17,1174717,2022-08-31,2022-08-31
34800,78,2,102643,2022-08-31,2022-08-31
34801,78,32,6965,2022-08-31,2022-11-21
34802,78,17,108313,2022-08-31,2022-11-15
34803,78,8,23722,2022-08-31,2022-10-15
34804,142,17,77401,2022-08-31,2022-08-31
34805,91,2,36512,2022-08-31,2022-08-31
34806,78,17,106805,2022-08-31,2022-11-05
34807,49,17,17868,2022-08-31,2022-10-19
34808,142,17,253823,2022-09-01,2022-11-07
34809,91,17,47517,2022-09-01,2022-10-27
34810,91,17,61117,2022-09-01,2022-11-07
34811,127,2,4637,2022-09-01,2022-11-21
34812,142,2,60395,2022-09-01,2022-10-05
34813,78,2,53649,2022-09-01,2022-09-01
34814,78,8,35795,2022-09-01,2022-10-04
34815,49,7,1396,2022-09-01,2022-11-30
34816,142,32,6113,2022-09-01,2022-09-01
34817,142,17,113145,2022-09-01,2022-09-01
34818,91,12,3062,2022-09-01,2022-09-01
34819,142,2,32691,2022-09-01,2022-10-22
34820,78,17,193033,2022-09-01,2022-10-24
34821,78,17,205492,2022-09-01,2022-11-14
34822,91,8,15702,2022-09-01,2022-09-01
34823,14,17,54506,2022-09-01,2022-09-01
34824,91,8,8681,2022-09-01,2022-09-01
34825,142,7,13599,2022-09-01,2022-10-09
34826,78,2,76512,2022-09-01,2022-09-01
34827,142,12,7339,2022-09-01,2022-09-01
34828,78,32,18676,2022-09-01,2022-11-08
34829,91,17,39282,2022-09-01,2022-10-15
34830,78,17,128814,2022-09-01,2022-09-01
34831,25,17,5221,2022-09-01,2022-10-30
34832,78,2,54914,2022-09-01,2022-11-26
34833,78,2,108381,2022-09-01,2022-11-16
34834,142,2,42991,2022-09-01,2022-10-30
34835,142,0,6406,2022-09-01,2022-09-01
34836,78,17,102642,2022-09-01,2022-09-01
34837,78,2,48112,2022-09-01,2022-11-12
34838,25,17,2540,2022-09-01,2022-09-01
34839,93,2,9360,2022-09-01,2022-11-07
34840,91,17,155533,2022-09-01,2022-09-01
34841,142,24,2625,2022-09-01,2022-10-11
34842,127,2,16738,2022-09-01,2022-11-06
34843,78,2,48429,2022-09-01,2022-11-24
34844,142,8,16096,2022-09-01,2022-09-01
34845,78,2,59921,2022-09-01,2022-11-20
34846,91,2,24365,2022-09-01,2022-09-01
34847,91,17,75965,2022-09-01,2022-11-19
34848,87,17,1696,2022-09-01,2022-10-02
34849,142,40,1807,2022-09-01,2022-09-01
34850,91,17,53058,2022-09-01,2022-09-01
34851,91,5,1845,2022-09-01,2022-09-01
34852,78,7,38079,2022-09-01,2022-09-01
34853,142,17,116400,2022-09-01,2022-09-01
34854,78,2,58555,2022-09-01,2022-09-01
34855,78,7,19249,2022-09-01,2022-10-03
34856,142,2,48409,2022-09-01,2022-09-01
34857,78,17,211481,2022-09-01,2022-10-18
34858,14,17,18117,2022-09-01,2022-10-24
34859,78,2,63676,2022-09-01,2022-10-21
34860,2,17,3532,2022-09-01,2022-10-25
34861,14,17,44629,2022-09-01,2022-11-17
34862,142,17,96430,2022-09-01,2022-10-10
34863,78,2,55459,2022-09-01,2022-10-04
34864,91,40,1847,2022-09-01,2022-09-01
34865,78,17,106492,2022-09-01,2022-09-01
34866,91,32,8035,2022-09-01,2022-11-18
34867,142,17,88100,2022-09-01,2022-11-02
34868,70,17,3495,2022-09-01,2022-09-01
34869,91,2,34568,2022-09-01,2022-09-01
34870,142,2,85764,2022-09-01,2022-09-01
34871,78,17,122918,2022-09-01,2022-11-17
34872,78,17,125971,2022-09-01,2022-10-18
34873,14,17,20739,2022-09-01,2022-09-01
34874,91,2,49048,2022-09-01,2022-11-07
34875,91,2,21649,2022-09-01,2022-11-22
34876,93,17,4605,2022-09-01,2022-10-15
34877,78,4,1538,2022-09-01,2022-09-01
34878,49,17,9633,2022-09-01,2022-09-01
34879,78,7,15916,2022-09-01,2022-11-03
34880,78,17,288876,2022-09-01,2022-09-01
34881,91,2,118543,2022-09-01,2022-10-08
34882,142,8,37791,2022-09-01,2022-11-19
34883,78,17,122779,2022-09-01,2022-09-01
34884,78,17,214701,2022-09-01,2022-11-15
34885,14,17,22658,2022-09-01,2022-10-14
34886,70,2,3334,2022-09-01,2022-11-02
34887,14,17,47209,2022-09-01,2022-11-25
34888,14,17,24892,2022-09-01,2022-09-01
34889,110,17,1151,2022-09-01,2022-11-19
34890,14,32,1372,2022-09-01,2022-09-01
34891,142,2,97692,2022-09-01,2022-10-02
34892,78,17,174149,2022-09-01,2022-09-01
34893,142,8,29393,2022-09-01,2022-11-24
34894,91,17,58330,2022-09-01,2022-10-27
34895,91,2,35358,2022-09-01,2022-10-23
34896,142,2,44804,2022-09-01,2022-09-01
34897,70,2,2012,2022-09-01,2022-11-13
34898,93,2,3351,2022-09-01,2022-11-29
34899,123,17,17143,2022-09-01,2022-11-17
34900,142,17,95845,2022-09-01,2022-09-01
34901,78,2,52951,2022-09-01,2022-10-07
34902,78,2,96074,2022-09-01,2022-09-01
34903,78,1,12582,2022-09-01,2022-11-06
34904,78,2,61892,2022-09-01,2022-11-30
34905,123,17,3300,2022-09-01,2022-11-07
34906,14,17,50515,2022-09-01,2022-09-01
34907,142,17,179627,2022-09-01,2022-11-23
34908,78,17,98347,2022-09-01,2022-11-02
34909,78,2,47463,2022-09-01,2022-10-04
34910,78,17,148334,2022-09-01,2022-09-01
34911,67,17,1191,2022-09-01,2022-11-26
34912,78,17,205023,2022-09-01,2022-10-01
34913,78,17,98433,2022-09-01,2022-09-01
34914,29,17,2595,2022-09-01,2022-11-19
34915,91,2,32043,2022-09-02,2022-09-02
34916,65,17,6306,2022-09-02,2022-10-02
34917,78,17,112178,2022-09-02,2022-11-20
34918,142,2,57404,2022-09-02,2022-10-10
34919,142,17,160237,2022-09-02,2022-10-04
34920,123,7,993,2022-09-02,2022-10-26
34921,91,17,58376,2022-09-02,2022-11-17
34922,78,17,124032,2022-09-02,2022-10-26
34923,29,2,2696,2022-09-02,2022-11-06
34924,91,17,284597,2022-09-02,2022-10-27
34925,78,2,54804,2022-09-02,2022-10-18
34926,65,17,7728,2022-09-02,2022-11-01
34927,91,17,59225,2022-09-02,2022-09-02
34928,70,2,1775,2022-09-02,2022-09-02
34929,142,2,811940,2022-09-02,2022-10-24
34930,78,17,176442,2022-09-02,2022-10-28
34931,91,17,90367,2022-09-02,2022-11-14
34932,142,17,86259,2022-09-02,2022-11-17
34933,120,17,4082,2022-09-02,2022-09-02
34934,142,4,2653,2022-09-02,2022-10-20
34935,14,17,18994,2022-09-02,2022-09-02
34936,91,8,12905,2022-09-02,2022-09-02
34937,78,0,8444,2022-09-02,2022-09-02
34938,91,2,25221,2022-09-02,2022-11-25
34939,10,2,2259,2022-09-02,2022-09-02
34940,106,17,1240,2022-09-02,2022-11-19
34941,142,17,264090,2022-09-02,2022-09-02
34942,78,12,7591,2022-09-02,2022-10-14
34943,91,17,69634,2022-09-02,2022-10-17
34944,78,17,122908,2022-09-02,2022-10-18
34945,123,17,3127,2022-09-02,2022-11-26
34946,123,17,6652,2022-09-02,2022-09-02
34947,78,17,116960,2022-09-02,2022-09-02
34948,25,17,2255,2022-09-02,2022-10-07
34949,120,2,2643,2022-09-02,2022-09-02
34950,78,17,184134,2022-09-02,2022-11-22
34951,28,17,1155,2022-09-02,2022-10-25
34952,142,2,47818,2022-09-02,2022-10-20
34953,78,1,9084,2022-09-02,2022-10-16
34954,49,2,1627,2022-09-02,2022-09-02
34955,2,2,2583,2022-09-02,2022-11-09
34956,142,2,51758,2022-09-02,2022-11-26
34957,78,17,149420,2022-09-02,2022-11-04
34958,91,7,7682,2022-09-02,2022-11-21
34959,78,17,135789,2022-09-02,2022-10-22
34960,142,8,34880,2022-09-02,2022-10-14
34961,78,17,541241,2022-09-02,2022-09-02
34962,96,17,1254,2022-09-02,2022-09-02
34963,142,17,239661,2022-09-02,2022-10-23
34964,78,17,147057,2022-09-02,2022-09-02
34965,142,8,14860,2022-09-02,2022-09-02
34966,142,2,167587,2022-09-02,2022-10-23
34967,78,8,27598,2022-09-02,2022-09-02
34968,78,7,18655,2022-09-02,2022-11-01
34969,17,17,7724,2022-09-02,2022-11-19
34970,78,17,143765,2022-09-02,2022-11-14
34971,91,2,33438,2022-09-02,2022-10-06
34972,78,2,49289,2022-09-02,2022-10-13
34973,142,7,13444,2022-09-02,2022-11-02
34974,78,2,55869,2022-09-02,2022-10-23
34975,91,17,64063,2022-09-02,2022-11-02
34976,91,17,41478,2022-09-02,2022-10-13
34977,91,2,68183,2022-09-02,2022-09-02
34978,91,2,30802,2022-09-02,2022-12-01
34979,78,2,51251,2022-09-02,2022-10-07
34980,91,32,9830,2022-09-02,2022-11-28
34981,14,17,17457,2022-09-02,2022-11-10
34982,142,2,64174,2022-09-02,2022-11-25
34983,78,32,13480,2022-09-02,2022-11-29
34984,78,17,132155,2022-09-02,2022-10-06
34985,91,8,7665,2022-09-02,2022-10-07
34986,78,40,4932,2022-09-02,2022-11-13
34987,78,17,125040,2022-09-02,2022-10-07
34988,78,17,111812,2022-09-02,2022-11-02
34989,91,17,59664,2022-09-02,2022-09-02
34990,54,17,1739,2022-09-02,2022-10-03
34991,78,17,166683,2022-09-02,2022-10-15
34992,78,7,53531,2022-09-02,2022-11-14
34993,65,17,10173,2022-09-02,2022-11-05
34994,14,17,18723,2022-09-02,2022-09-02
34995,14,17,18386,2022-09-02,2022-09-02
34996,78,7,23015,2022-09-02,2022-10-03
34997,78,8,15145,2022-09-02,2022-10-16
34998,99,17,1263,2022-09-02,2022-09-02
34999,78,2,61526,2022-09-02,2022-11-09
35000,78,8,20285,2022-09-02,2022-09-02
35001,70,17,4480,2022-09-02,2022-11-03
35002,78,24,3049,2022-09-02,2022-09-02
35003,78,8,35822,2022-09-02,2022-11-08
35004,78,32,7425,2022-09-02,2022-10-14
35005,142,17,136822,2022-09-02,2022-11-23
35006,78,2,142210,2022-09-02,2022-11-01
35007,142,2,166533,2022-09-03,2022-11-20
35008,91,17,113812,2022-09-03,2022-11-15
35009,78,2,89309,2022-09-03,2022-10-27
35010,14,17,20677,2022-09-03,2022-11-21
